Datetime,Daymet-tmax:degC,Daymet-tmin:degC,Daymet-srad:W/m2,Daymet-vp:Pa,Daymet-swe:kg/m2,Daymet-prcp:mm,Daymet-dayl:s
1988-09-14,32.64,24.07,341.87,2995.2,0,0,43743
1988-09-15,33.53,23.56,379.24,2905.65,0,0,43644.5
1988-09-16,32.57,23.72,350.44,2932.61,0,0,43545.9
1988-09-17,32.94,23.09,378.89,2823.91,0,0,43447.2
1988-09-18,31.65,22.5,365.02,2724.89,0,0,43348.5
1988-09-19,32.7,21.88,404.44,2622.76,0,0,43249.7
1988-09-20,32.73,21.28,418.21,2528.19,0,0,43150.9
1988-09-21,32.91,20.67,432.87,2435.44,0,0,43052.2
1988-09-22,32.89,20.67,430.2,2435.95,0,0,42953.4
1988-09-23,33.37,20.8,432.41,2455.06,0,0,42854.8
1988-09-24,33.21,20.48,433.68,2406.97,0,0,42756.1
1988-09-25,33.45,20.9,425.79,2470.59,0,0,42657.6
1988-09-26,33.27,20.64,425.58,2432.05,0,0,42559.2
1988-09-27,32.67,20.77,410.79,2450.85,0,0,42460.8
1988-09-28,32.59,20.24,418.4,2372.25,0,0,42362.7
1988-09-29,32.03,18.75,437.34,2162.25,0,0,42264.6
1988-09-30,32.87,19.69,427.04,2293.22,0,0,42166.8
1988-10-01,32.34,21.34,379.87,2538.68,0,0,42069.1
1988-10-02,32.31,20.78,292.43,2452.72,0,14.96,41971.7
1988-10-03,32.71,20.28,303.53,2378.44,0,5.23,41874.5
1988-10-04,31.52,21.05,363.68,2493.78,0,0,41777.5
1988-10-05,31.23,20.74,363.12,2446.69,0,0,41680.8
1988-10-06,30.24,21.37,319.81,2542.4,0,0,41584.4
1988-10-07,30.85,20.26,361.57,2374.99,0,0,41488.4
1988-10-08,29.84,18.47,382.52,2125.22,0,0,41392.6
1988-10-09,29.36,18,381.98,2062.54,0,0,41297.2
1988-10-10,28.82,17.07,390.1,1945.53,0,0,41202.2
1988-10-11,29.2,13.93,446.9,1590.86,0,0,41107.6
1988-10-12,28.82,15.05,420.27,1709.6,0,0,41013.4
1988-10-13,27.84,14.17,417.6,1615.8,0,0,40919.7
1988-10-14,26.91,15.56,370.09,1766.34,0,0,40826.4
1988-10-15,27.71,14.89,394.98,1691.96,0,0,40733.6
1988-10-16,28.76,16.08,383.82,1826.71,0,0,40641.3
1988-10-17,28.37,16.48,365.61,1873.81,0,0,40549.6
1988-10-18,30.53,17.16,382.28,1956.29,0,0,40458.4
1988-10-19,30.51,17.69,368.72,2023.32,0,0,40367.8
1988-10-20,29.95,17.82,354.25,2040.24,0,0,40277.8
1988-10-21,30.51,17.12,374.24,1951.88,0,0,40188.5
1988-10-22,29.86,15.46,391.78,1755.54,0,0,40099.8
1988-10-23,29.85,13.66,414.86,1562.49,0,0,40011.8
1988-10-24,30.17,12.78,424.46,1475.45,0,0,39924.5
1988-10-25,29.33,14.37,391.75,1636.11,0,0,39838
1988-10-26,29.57,13.67,401.12,1563.72,0,0,39752.2
1988-10-27,30.28,14.76,388.95,1678.29,0,0,39667.2
1988-10-28,30.22,16.68,354.21,1897.49,0,0,39583
1988-10-29,30.14,16.62,352.19,1890.5,0,0,39499.7
1988-10-30,29.61,16.25,348.73,1846.9,0,0,39417.3
1988-10-31,28.63,16.72,322.07,1902.12,0,0,39335.8
1988-11-01,26.53,17.66,256.85,2019.77,0,0,39255.2
1988-11-02,26.02,13.56,339.18,1553.02,0,0,39175.6
1988-11-03,27.49,11.43,291.66,1350.2,0,58.91,39097
1988-11-04,29.1,16.58,242.28,1885.54,0,11.31,39019.4
1988-11-05,30.35,18.56,225.53,2136.61,0,8.06,38942.9
1988-11-06,28.53,16.94,300.56,1929.87,0,0,38867.4
1988-11-07,26.12,11.28,363.83,1336.82,0,0,38793.1
1988-11-08,26.18,9.89,380.22,1218.13,0,0,38720
1988-11-09,27.25,11.5,366.25,1356.52,0,0,38648
1988-11-10,28.63,13.69,347.99,1566.22,0,0,38577.2
1988-11-11,28.49,14.36,334.1,1635.25,0,0,38507.7
1988-11-12,28.19,14.68,323.1,1669.71,0,0,38439.4
1988-11-13,28.97,14.51,333.11,1651.86,0,0,38372.5
1988-11-14,28.72,15.45,312.12,1754.27,0,0,38306.9
1988-11-15,28.24,17.18,270.62,1959.52,0,0,38242.7
1988-11-16,30.04,17.85,285.71,2043.6,0,0,38179.8
1988-11-17,30.06,18.42,274.17,2118,0,0,38118.4
1988-11-18,30.06,19.62,248.99,2282.28,0,0,38058.5
1988-11-19,29.8,20,236.08,2336.44,0,0,38000.1
1988-11-20,30.24,19.47,255.27,2260.92,0,0,37943.1
1988-11-21,29.59,19.28,248.52,2235.03,0,0,37887.8
1988-11-22,27.97,20.62,140.47,2428.05,0,8.68,37834
1988-11-23,25.16,20.31,132.3,2382.28,0,0,37781.8
1988-11-24,23.96,16.3,212.27,1852.64,0,0,37731.2
1988-11-25,26.77,14.75,301.67,1676.86,0,0,37682.4
1988-11-26,28.22,14.84,319.39,1686.7,0,0,37635.2
1988-11-27,29.47,18.12,209.78,2079.09,0,3.71,37589.8
1988-11-28,28.35,19.15,239.58,2216.39,0,0,37546
1988-11-29,24.16,9.7,344.91,1202.84,0,0,37504.1
1988-11-30,27.71,12.92,336.75,1489.39,0,0,37464
1988-12-01,23.94,15.32,234.58,1739.78,0,0,37425.7
1988-12-02,21.39,7.98,332.24,1070.76,0,0,37389.2
1988-12-03,21.45,9.37,312.13,1176.17,0,0,37354.6
1988-12-04,22.95,11.58,295.51,1363.57,0,0,37321.9
1988-12-05,24.23,7.65,361.29,1047.18,0,0,37291.1
1988-12-06,24.91,10.59,249,1276.94,0,3.36,37262.2
1988-12-07,26.18,12.68,316.88,1465.82,0,0,37235.3
1988-12-08,26.52,13.45,310.11,1542.02,0,0,37210.3
1988-12-09,27.53,14.52,306.41,1652.99,0,0,37187.3
1988-12-10,26.13,14.16,294.72,1614.21,0,0,37166.3
1988-12-11,27.77,14.14,236.4,1612.58,0,18.13,37147.3
1988-12-12,22.01,14.49,212.72,1648.8,0,0,37130.3
1988-12-13,17.94,9,257.95,1147.78,0,0,37115.4
1988-12-14,21.26,2.55,381.81,733.43,0,0,37102.5
1988-12-15,23.62,7.39,356.07,1028.49,0,0,37091.7
1988-12-16,25.57,10.8,334.21,1294.74,0,0,37082.9
1988-12-17,17.14,7.5,268.66,1036.05,0,0,37076.1
1988-12-18,14.24,1.7,326.09,690.51,0,0,37071.5
1988-12-19,20.72,0.61,386.01,638.14,0,0,37068.9
1988-12-20,25.16,5.02,376.28,873,0,0,37068.3
1988-12-21,27.52,12.25,325.76,1424.87,0,0,37069.9
1988-12-22,26.47,15.03,268.99,1707.86,0,0,37073.5
1988-12-23,26.39,14.83,268.73,1685.78,0,0,37079.2
1988-12-24,27.47,14.92,281,1695.5,0,0,37086.9
1988-12-25,28.14,15.03,287.8,1708.22,0,0,37096.7
1988-12-26,27.01,14.57,280.94,1658.33,0,0,37108.6
1988-12-27,27.2,14.43,285.62,1642.54,0,0,37122.5
1988-12-28,28.93,14.91,298.55,1694.66,0,0,37138.4
1988-12-29,27.41,13.9,296.26,1587.57,0,0,37156.4
1988-12-30,27.96,14.23,298.79,1622.26,0,0,37176.4
1989-01-01,28.45,14.19,302.19,1617.2,0,0,37198.4
1989-01-02,28.46,15.38,284.56,1746.98,0,0,37222.4
1989-01-03,26.87,15.32,263.1,1740.24,0,0,37248.4
1989-01-04,22.96,14.43,210.77,1642.42,0,0,37276.3
1989-01-05,23.56,5.23,365.44,886.21,0,0,37306.1
1989-01-06,27.36,7.69,369.17,1050.09,0,0,37337.9
1989-01-07,27.53,12,327.31,1401.85,0,0,37371.5
1989-01-08,28.07,13.42,314.55,1538.09,0,0,37407
1989-01-09,27.62,14.08,301.96,1537.67,0,0,37444.4
1989-01-10,27.6,12.71,324.06,1372.04,0,0,37483.6
1989-01-11,27.74,15.27,285.05,1689.27,0,0,37524.7
1989-01-12,28.07,15.87,280.36,1760.62,0,0,37567.5
1989-01-13,28.28,12.77,335.24,1352.85,0,0,37612.1
1989-01-14,28.62,13.62,328.38,1437.95,0,0,37658.4
1989-01-15,29.77,14.84,325.39,1551.5,0,0,37706.4
1989-01-16,28.57,14.82,311.51,1582.52,0,0,37756.1
1989-01-17,27.96,14.02,318.04,1495.12,0,0,37807.4
1989-01-18,26.99,14.12,305.1,1483.1,0,0,37860.4
1989-01-19,26.84,14.15,303.59,1489.5,0,0,37915
1989-01-20,28.47,13.94,245.61,1573.41,0,9.52,37971.2
1989-01-21,23.09,15.45,151.54,1754.49,0,20.94,38028.8
1989-01-22,22,14.91,143.49,1694.16,0,13.87,38088
1989-01-23,20.75,9.2,299.84,1162.88,0,0,38148.7
1989-01-24,24.26,9.41,350.46,1179.49,0,0,38210.8
1989-01-25,25.97,11.81,336.81,1384.62,0,0,38274.3
1989-01-26,26.14,12.72,325.59,1469.4,0,0,38339.2
1989-01-27,27.01,12.11,348.89,1412.44,0,0,38405.5
1989-01-28,26.8,12.06,348.86,1407.06,0,0,38473.1
1989-01-29,27.41,12.97,344.09,1493.85,0,0,38542
1989-01-30,28.39,12.61,362.93,1446.24,0,0,38612.1
1989-01-31,26.56,13.32,330.69,1528.85,0,0,38683.5
1989-02-01,27.66,12.77,356.02,1472,0,0,38756.1
1989-02-02,28.1,12.75,361.98,1459.54,0,0,38829.8
1989-02-03,28.83,13.52,358.25,1533.4,0,0,38904.7
1989-02-04,28.73,15.14,333.85,1720.27,0,0,38980.7
1989-02-05,29.49,15.48,343.03,1753.68,0,0,39057.7
1989-02-06,29.84,14.74,362.52,1641.86,0,0,39135.8
1989-02-07,29.77,15.78,346.43,1778.42,0,0,39214.9
1989-02-08,29.3,16.29,331.86,1851.11,0,0,39295
1989-02-09,22.4,14.62,232.87,1662.94,0,0,39376.1
1989-02-10,22.47,8.78,371.95,1130.7,0,0,39458.1
1989-02-11,24.5,7.9,413.32,1024.02,0,0,39540.9
1989-02-12,23.12,7.09,410.44,978.78,0,0,39624.7
1989-02-13,27.14,8.04,439.4,996.07,0,0,39709.2
1989-02-14,28.95,13.09,395.01,1430.83,0,0,39794.6
1989-02-15,28.63,16.2,334.74,1828.57,0,0,39880.8
1989-02-16,27.77,16.14,322.82,1834.19,0,0,39967.7
1989-02-17,28.12,16.99,312.79,1935.8,0,0,40055.3
1989-02-18,28.08,16.14,334.19,1822.1,0,0,40143.7
1989-02-19,27.89,15.98,337.45,1798.35,0,0,40232.7
1989-02-20,29.4,15.5,374.17,1675.43,0,0,40322.4
1989-02-21,30.91,17.75,352.3,1956.97,0,0,40412.7
1989-02-22,26.85,18.99,176.61,2195.3,0,5.13,40503.6
1989-02-23,17.34,8.47,292.97,1107.15,0,0,40595
1989-02-24,14.51,-0.59,440.76,585.02,0,0,40687
1989-02-25,16.58,-1.53,479.7,517.41,0,0,40779.6
1989-02-26,20.51,-0.34,500.99,537.32,0,0,40872.6
1989-02-27,23.1,1.14,507.27,557.25,0,0,40966.1
1989-02-28,28.49,7.27,492.25,829.42,0,0,41060.1
1989-03-01,27.4,13.74,286.93,1571.15,0,5.77,41154.5
1989-03-02,29.14,16.97,259.41,1932.65,0,39.37,41249.3
1989-03-03,29.13,16.82,352.34,1914.96,0,0,41344.5
1989-03-04,30.63,17.38,370.18,1984.04,0,0,41440.1
1989-03-05,30.88,17.81,368.04,2037.91,0,0,41536
1989-03-06,28.16,17.68,239.27,2022.34,0,5.52,41632.2
1989-03-07,21.92,15.88,155.39,1803.27,0,12.72,41728.7
1989-03-08,15.23,10,147.01,1227.14,0,3.71,41825.6
1989-03-09,13.55,7.93,216.94,1067,0,0,41922.6
1989-03-10,20.49,7.34,430.5,1025.27,0,0,42020
1989-03-11,23.11,8,460.58,1049.05,0,0,42117.5
1989-03-12,26.69,8.4,499.16,1028.49,0,0,42215.3
1989-03-13,27.87,10.25,488.61,1158.61,0,0,42313.2
1989-03-14,27.49,13.38,431.92,1485.35,0,0,42411.3
1989-03-15,29.56,12.91,474.94,1379.29,0,0,42509.6
1989-03-16,28.7,14.8,429.07,1620.32,0,0,42607.9
1989-03-17,28.79,16.64,389,1876.93,0,0,42706.4
1989-03-18,28.96,16.56,396.21,1853.41,0,0,42805
1989-03-19,29.93,15.56,438.08,1675.07,0,0,42903.7
1989-03-20,29.55,16.34,414.29,1795.42,0,0,43002.4
1989-03-21,30.69,15.1,462.89,1529.49,0,0,43101.1
1989-03-22,30.6,16.17,440.92,1669.35,0,0,43199.9
1989-03-23,29.9,17.72,397.64,1743.9,0,0,43298.7
1989-03-24,28.65,17.7,366.8,1813.04,0,0,43397.4
1989-03-25,28.16,15.77,408.66,1533.51,0,0,43496.1
1989-03-26,30.56,15.36,467.77,1375.45,0,0,43594.8
1989-03-27,30.56,16.03,457.14,1451.74,0,0,43693.3
1989-03-28,29.99,17.48,417.05,1669.75,0,0,43791.8
1989-03-29,30.76,17.15,448.91,1566.55,0,0,43890.2
1989-03-30,30.63,17.58,442.47,1620.25,0,0,43988.5
1989-03-31,31.14,18.75,312.19,2029.43,0,4.33,44086.6
1989-04-01,26.67,15.99,394.26,1606.75,0,0,44184.5
1989-04-02,27.89,12.46,506.98,1123.09,0,0,44282.3
1989-04-03,30.18,13.79,516.78,1189.87,0,0,44379.8
1989-04-04,30.45,15.98,479.26,1424.71,0,0,44477.2
1989-04-05,30.58,17.4,329.5,1850.33,0,11.8,44574.2
1989-04-06,26.65,16.1,383.3,1693.05,0,0,44671.1
1989-04-07,29.26,8.83,567.07,862.61,0,0,44767.6
1989-04-08,30.47,10.17,558.4,942.2,0,0,44863.8
1989-04-09,31.56,12.15,542.66,1082.33,0,0,44959.7
1989-04-10,31.95,14.7,507.83,1320.21,0,0,45055.3
1989-04-11,30.81,15.75,471.22,1475.2,0,0,45150.5
1989-04-12,29.12,15.11,456.37,1449.79,0,0,45245.3
1989-04-13,30.2,15.87,339.88,1712.64,0,6.75,45339.7
1989-04-14,30.05,17.16,314.63,1936.73,0,21.43,45433.7
1989-04-15,30.46,18.2,405.6,1986.43,0,0,45527.2
1989-04-16,30.03,18.34,291.8,2107.97,0,24.28,45620.2
1989-04-17,29.05,18.78,265.3,2166.1,0,11.48,45712.8
1989-04-18,29.15,18.35,372.19,2108.71,0,0,45804.8
1989-04-19,30.66,16.57,339.42,1884.49,0,3.44,45896.2
1989-04-20,30.03,16.73,328.91,1904.27,0,9.43,45987.1
1989-04-21,28.18,15.82,424.33,1797.05,0,0,46077.4
1989-04-22,28.85,14.79,467.13,1586.33,0,0,46167.1
1989-04-23,29.68,14.95,479.71,1530.1,0,0,46256.1
1989-04-24,30.45,15.27,485.65,1547,0,0,46344.5
1989-04-25,31.04,15.73,486.69,1585.52,0,0,46432.1
1989-04-26,31.39,16.07,485.45,1618.31,0,0,46519
1989-04-27,32.28,16.25,495.1,1615.02,0,0,46605.2
1989-04-28,31.87,16.19,489.03,1619.54,0,0,46690.6
1989-04-29,32.04,17.62,338.79,2014.43,0,16.86,46775.2
1989-04-30,29.12,17.8,289.13,2037.68,0,5.89,46858.9
1989-05-01,32.1,19.07,313.02,2206.4,0,3.33,46941.8
1989-05-02,30.7,19.44,378.19,2257.61,0,0,47023.8
1989-05-03,31.16,17.12,454.57,1869.83,0,0,47104.8
1989-05-04,30.79,17.82,429.49,1992.04,0,0,47184.9
1989-05-05,32.27,17.72,462.58,1918.83,0,0,47264
1989-05-06,32.86,18.64,449.63,2047.47,0,0,47342.1
1989-05-07,31.72,17.63,456.09,1919.8,0,0,47419.2
1989-05-08,30.08,12.17,542.58,1277.07,0,0,47495.2
1989-05-09,30.91,13.96,524.36,1447.09,0,0,47570
1989-05-10,32.5,16.85,492.94,1768.32,0,0,47643.8
1989-05-11,29.53,17.17,426.71,1918.11,0,0,47716.3
1989-05-12,30.18,13.84,517.33,1445.74,0,0,47787.7
1989-05-13,32.39,14.53,533.97,1476.6,0,0,47857.9
1989-05-14,33.73,16.28,383.08,1849.98,0,19.94,47926.8
1989-05-15,33.19,17.98,471.51,1990.24,0,0,47994.3
1989-05-16,32.89,18.47,453.03,2079.44,0,0,48060.6
1989-05-17,34.61,19.29,462.31,2160.1,0,0,48125.5
1989-05-18,32.46,20.2,394.98,2365.89,0,0,48189.1
1989-05-19,31.71,19.12,408.76,2212.63,0,0,48251.2
1989-05-20,32.56,17.41,468.23,1924.7,0,0,48311.8
1989-05-21,33.74,18.13,470.89,2000.34,0,0,48371
1989-05-22,33.38,19.08,441.7,2168.27,0,0,48428.7
1989-05-23,34.26,18.16,478.12,1988.98,0,0,48484.9
1989-05-24,34.08,19.21,451.95,2145.82,0,0,48539.4
1989-05-25,33.69,19.32,442.56,2176.66,0,0,48592.4
1989-05-26,34.27,20.01,437.12,2275.22,0,0,48643.8
1989-05-27,34,20.14,429.46,2307.88,0,0,48693.5
1989-05-28,34.01,21.22,402.02,2515.63,0,0,48741.5
1989-05-29,33.89,20.72,414.12,2417.99,0,0,48787.8
1989-05-30,33.58,21.2,393.49,2516.12,0,0,48832.4
1989-05-31,33.43,21.82,373.45,2613.65,0,0,48875.2
1989-06-01,33.88,20.33,430.88,2125.22,0,0,48916.3
1989-06-02,33.56,18.22,476.43,1785.95,0,0,48955.5
1989-06-03,33.45,18.75,460.76,1874.65,0,0,48992.9
1989-06-04,34.17,21.03,417.08,2243.44,0,0,49028.4
1989-06-05,34.49,19.77,457.82,1959.98,0,0,49062.1
1989-06-06,33.46,20.47,308.93,2322.23,0,14.21,49093.8
1989-06-07,33.07,19.97,313.43,2297.35,0,7.99,49123.7
1989-06-08,34.42,20.66,437.85,2145.69,0,0,49151.6
1989-06-09,35.37,22.26,416.45,2405.89,0,0,49177.5
1989-06-10,34.27,21.03,425.9,2220.22,0,0,49201.5
1989-06-11,34.26,20.79,433.74,2171.83,0,0,49223.5
1989-06-12,34.24,20.98,430.94,2202.1,0,0,49243.5
1989-06-13,34.99,21.18,443.9,2194.11,0,0,49261.4
1989-06-14,35.48,21.84,437.39,2294.99,0,0,49277.4
1989-06-15,35.31,21.99,430.53,2331.85,0,0,49291.3
1989-06-16,34.18,22.26,398.54,2456.21,0,0,49303.2
1989-06-17,33.97,21.98,402.03,2408.06,0,0,49313
1989-06-18,33.45,21.34,408.88,2305.87,0,0,49320.8
1989-06-19,32.1,20.53,296.51,2414.76,0,11.17,49326.5
1989-06-20,32.27,20.16,308.79,2361.02,0,12.4,49330.1
1989-06-21,32.33,20.03,313.29,2341.86,0,9.13,49331.7
1989-06-22,32.43,20.86,299.69,2465.25,0,10.21,49331.1
1989-06-23,31.73,21.16,282.44,2510.54,0,7.98,49328.6
1989-06-24,30.81,21.42,259.67,2551.33,0,6.27,49323.9
1989-06-25,31.71,20.16,410.9,2359.78,0,0,49317.2
1989-06-26,32.54,20.45,422.55,2402.34,0,0,49308.4
1989-06-27,32.17,21.25,294.11,2524.34,0,15.36,49297.6
1989-06-28,31.77,20.82,297.53,2458.32,0,9.78,49284.7
1989-06-29,30.29,21.34,256.35,2538.08,0,8.44,49269.8
1989-06-30,31.38,21.52,276.25,2565.91,0,21.84,49252.8
1989-07-01,31.75,20.73,303.07,2445.11,0,15.12,49233.8
1989-07-02,32.19,21.39,398.29,2546.24,0,0,49212.8
1989-07-03,32.83,21.76,303.91,2603.68,0,19.54,49189.9
1989-07-04,33.03,21.44,419.85,2553.48,0,0,49164.9
1989-07-05,31.69,21.02,302.43,2489.11,0,9.23,49138
1989-07-06,32.97,21.28,426.36,2529.14,0,0,49109.1
1989-07-07,32.97,21.89,410.19,2625.7,0,0,49078.3
1989-07-08,33.58,22.08,420.23,2655.67,0,0,49045.6
1989-07-09,33.95,20.97,456.57,2481.51,0,0,49011
1989-07-10,34.69,21.36,460.16,2541.2,0,0,48974.6
1989-07-11,35.06,21.74,457.51,2601.62,0,0,48936.3
1989-07-12,34.99,21.99,450.54,2641.4,0,0,48896.2
1989-07-13,34.45,21.28,458.63,2529.56,0,0,48854.2
1989-07-14,34.73,21.62,455.81,2581.85,0,0,48810.5
1989-07-15,34.89,21.92,451.41,2629.69,0,0,48765.1
1989-07-16,34.44,21.76,335.15,2603.82,0,16.08,48717.9
1989-07-17,34.01,21.84,327.38,2617.46,0,5.8,48669.1
1989-07-18,33.47,22.25,310.73,2682.99,0,6.53,48618.6
1989-07-19,34.17,21.5,335.97,2563.96,0,12.4,48566.4
1989-07-20,33.31,21.47,324.21,2558.04,0,10.09,48512.6
1989-07-21,33.16,22,310.85,2643.46,0,23.11,48457.2
1989-07-22,33.05,21.84,416.95,2617.87,0,0,48400.3
1989-07-23,33.56,22.68,403.86,2754.78,0,0,48341.9
1989-07-24,32.37,22.88,275.03,2788.41,0,8.97,48282
1989-07-25,32.63,22.48,387.86,2720.98,0,0,48220.6
1989-07-26,32.26,22.67,373.48,2752.97,0,0,48157.8
1989-07-27,33.09,21.96,416.36,2636.51,0,0,48093.5
1989-07-28,34.13,21.94,438.13,2633.16,0,0,48027.9
1989-07-29,33.87,22.01,429,2645.04,0,0,47961
1989-07-30,33.68,22.45,411.66,2716.09,0,0,47892.8
1989-07-31,34.13,22.21,320.34,2677.2,0,6.32,47823.2
1989-08-01,33.16,21.66,421.26,2589.05,0,0,47752.5
1989-08-02,34.45,22.02,437.11,2646.67,0,0,47680.5
1989-08-03,34.86,21.99,333.36,2641.89,0,6.21,47607.4
1989-08-04,33.9,22.38,414.44,2704.93,0,0,47533.1
1989-08-05,34.21,21.46,444.32,2556.48,0,0,47457.6
1989-08-06,34.63,21.34,453.16,2538.17,0,0,47381.1
1989-08-07,35.47,21.86,453.59,2619.62,0,0,47303.5
1989-08-08,34.04,21.92,319.56,2630.36,0,21.78,47224.9
1989-08-09,32.85,21.82,303.25,2614.1,0,5.64,47145.3
1989-08-10,33.38,21.17,325.8,2512.51,0,15.14,47064.8
1989-08-11,33.53,19.87,468.11,2318.99,0,0,46983.2
1989-08-12,33.02,20.9,325.28,2470.27,0,18.59,46900.8
1989-08-13,32.17,21.51,299.03,2565.28,0,26.03,46817.5
1989-08-14,32.98,21.08,429.71,2498.22,0,0,46733.3
1989-08-15,33.75,21.69,321.86,2593.52,0,13.05,46648.4
1989-08-16,33.45,21.47,428.48,2559.01,0,0,46562.6
1989-08-17,34.23,22.13,425.94,2663.23,0,0,46476.1
1989-08-18,33.77,22.11,312.85,2660.92,0,16.27,46388.8
1989-08-19,32.95,22.25,296.16,2683.66,0,19.62,46300.8
1989-08-20,31.77,21.92,281.99,2629.47,0,9.26,46212.1
1989-08-21,32.78,21.88,402.28,2623.27,0,0,46122.7
1989-08-22,32.24,22.16,285.32,2667.91,0,16.12,46032.8
1989-08-23,33.06,22.21,397.39,2677.12,0,0,45942.2
1989-08-24,33.91,23.07,390.64,2821,0,0,45851
1989-08-25,34.31,22.84,404.18,2782,0,0,45759.2
1989-08-26,33.7,23.31,376.71,2860.56,0,0,45667
1989-08-27,33.81,23.07,289.89,2820.75,0,4.47,45574.2
1989-08-28,33.49,23.33,371.81,2864,0,0,45480.9
1989-08-29,34.03,23.32,384.58,2862.55,0,0,45387.2
1989-08-30,33.79,23.01,388.1,2809.22,0,0,45293
1989-08-31,34.3,22.82,403.92,2777.56,0,0,45198.4
1989-09-01,34.49,23.36,294.62,2870.88,0,8.35,45103.4
1989-09-02,34.13,23.09,294.71,2823.36,0,34.42,45008
1989-09-03,33.1,22.6,287.85,2740.77,0,11.99,44912.2
1989-09-04,32.28,22.17,283.23,2670.28,0,13.91,44816.2
1989-09-05,32.37,22.57,369.01,2735.53,0,0,44719.8
1989-09-06,32.97,23.09,369.46,2823.56,0,0,44623.1
1989-09-07,33.06,23.43,361.88,2881.91,0,0,44526.2
1989-09-08,33.25,23.1,376.36,2825.7,0,0,44428.9
1989-09-09,32.43,23.79,334.08,2945.94,0,0,44331.5
1989-09-10,32.65,22.94,369.68,2797.44,0,0,44233.8
1989-09-11,32.71,22.36,388.47,2701.33,0,0,44136
1989-09-12,32.73,22.44,385.71,2714.96,0,0,44038
1989-09-13,33.07,22.11,401.89,2661.17,0,0,43939.8
1989-09-14,33.62,21.9,417.03,2627.45,0,0,43841.5
1989-09-15,33.43,22.61,295.64,2743.19,0,23.04,43743
1989-09-16,32.92,22.55,384.86,2733.17,0,0,43644.5
1989-09-17,33.04,22.57,289.79,2735.25,0,35.52,43545.9
1989-09-18,32.87,21.69,303.72,2592.48,0,19.19,43447.2
1989-09-19,32.51,21.87,390.52,2622.68,0,0,43348.5
1989-09-20,32.75,21.74,397.7,2601.34,0,0,43249.7
1989-09-21,32.61,21.95,387.41,2634.2,0,0,43150.9
1989-09-22,33.43,20.36,327.5,2389.38,0,18.74,43052.2
1989-09-23,32.46,21.15,300.4,2508.23,0,14.92,42953.4
1989-09-24,32.37,21.71,287.31,2595.69,0,22.37,42854.8
1989-09-25,32.12,22.01,275.93,2644.41,0,17.05,42756.1
1989-09-26,33.26,22.12,387.21,2661.71,0,0,42657.6
1989-09-27,32.93,22.77,361.33,2769.61,0,0,42559.2
1989-09-28,32.63,23.42,334.71,2880.26,0,0,42460.8
1989-09-29,32.64,23.58,329.66,2908.32,0,0,42362.7
1989-09-30,32.86,23.53,336.7,2898.87,0,0,42264.6
1989-10-01,33.2,23.03,268.31,2813.25,0,10.73,42166.8
1989-10-02,32.93,23.2,346.06,2843.23,0,0,42069.1
1989-10-03,31.68,21.72,358.53,2597.25,0,0,41971.7
1989-10-04,31.7,20.83,380.28,2460,0,0,41874.5
1989-10-05,31.77,20.51,386.78,2411.3,0,0,41777.5
1989-10-06,32.38,19.56,413.53,2274.74,0,0,41680.8
1989-10-07,32.51,21.02,286.11,2489.07,0,27.58,41584.4
1989-10-08,31.84,21.18,362.81,2512.96,0,0,41488.4
1989-10-09,31.13,20.88,264.92,2466.99,0,20.63,41392.6
1989-10-10,30.99,21.28,253.12,2528.26,0,34.81,41297.2
1989-10-11,30.47,21.13,328.33,2506.29,0,0,41202.2
1989-10-12,31.36,21.87,326.96,2622.65,0,0,41107.6
1989-10-13,32.24,22.06,339.73,2651.91,0,0,41013.4
1989-10-14,32.38,22.33,334.7,2696,0,0,40919.7
1989-10-15,32.24,21.69,346.7,2592.94,0,0,40826.4
1989-10-16,32.27,21.6,347.31,2578.57,0,0,40733.6
1989-10-17,32.95,21.47,359.68,2559.23,0,0,40641.3
1989-10-18,32.18,21.65,340.5,2586.14,0,0,40549.6
1989-10-19,30.22,21.13,233.41,2505.76,0,8.07,40458.4
1989-10-20,21.75,11.15,381.24,1325.54,0,0,40367.8
1989-10-21,22.58,7.16,456.98,1012.6,0,0,40277.8
1989-10-22,24.5,8.88,450.15,1138.32,0,0,40188.5
1989-10-23,27.72,10.84,449.26,1297.94,0,0,40099.8
1989-10-24,27.76,15.5,379.34,1760.52,0,0,40011.8
1989-10-25,28.06,17.4,341.45,1986.51,0,0,39924.5
1989-10-26,27.78,16.69,350.73,1898.95,0,0,39838
1989-10-27,26.79,17.2,316.72,1961.66,0,0,39752.2
1989-10-28,27.7,17.85,317.55,2043.26,0,0,39667.2
1989-10-29,26.9,16.86,323.17,1919.38,0,0,39583
1989-10-30,27.22,17.88,302.43,2047.76,0,0,39499.7
1989-10-31,27.94,17.67,320.7,2020.55,0,0,39417.3
1989-11-01,28.78,17.75,332.52,2030.41,0,0,39335.8
1989-11-02,30.86,17.42,365.91,1989.06,0,0,39255.2
1989-11-03,28.6,17.28,333.18,1971.82,0,0,39175.6
1989-11-04,29.09,18.12,322.25,2078.35,0,0,39097
1989-11-05,30.05,18.74,324.61,2161.45,0,0,39019.4
1989-11-06,30.77,18.51,338.05,2130.7,0,0,38942.9
1989-11-07,30.12,17.49,344.46,1997.25,0,0,38867.4
1989-11-08,30.24,16.52,358.71,1878.96,0,0,38793.1
